Id_ref,author_name,hash_values,norm_title_str,years
Fuhrel2006,"[u'fuhrel', u'a', u'kalichman', u'sc', u'buelacasal']","[96477171, 295787855, 53512752, 21047295, 17318751, 63440590, 48435478, 132504170, 34066473, 16781049, 31080810, 37497648, 95923895, 138314786, 178783347, 10410170, 79318428, 85819009, 64434883, 36824710, 87132111, 173254517, 33161999, 41875496, 221779534, 53004172, 110869595, 6589799, 54519234, 84784154, 1308460, 81561708, 74364697, 74806100, 112245351, 68090868, 65424031, 59336956, 95853277, 54864833, 8731927, 108236287, 21759114, 47377508, 73172463, 445887896, 116216078, 232251648, 192357861, 7192317, 230639350, 101586986, 45941274, 80235749, 4728633, 54374534, 138761336, 19127080, 183669812, 66534026, 12283592, 12591726, 199140597, 27084449, 81250955, 4802313, 63045656, 134863760, 173574206, 28580428, 75439020, 58830822, 40412548, 244483025, 32129913, 5073295, 129422554, 86521572, 4311414, 79850582, 23629490, 20708843, 11831389, 50190076, 224082814, 81057514, 66101923, 114470672, 59968006, 164270909, 160741407, 168163777, 1888738, 34586198, 114988616, 51475527, 95874792, 21773660, 18361492, 122163672, 22440600]",biologicalsocialandpsychologicalriskfactorsforhivinfection,[u'2006']
Oren2003,[u'oren'],"[234794602, 211411925, 59103211, 51979387, 11196869, 56896854, 119133551, 8907503, 74583371, 108071992, 54208302, 32125027, 6125373, 162708458, 31654695, 47849106, 36843235, 32232188, 17607078, 29902839, 129020441, 155797267, 47369398, 32372110, 43731826, 6231731, 221324212, 2419857, 9227529, 76095826, 54030653, 3559478, 295458309, 1940054, 141820446, 168288784, 15973179, 53111757, 95876678, 28343053, 25310756, 18785761, 14704242, 4625638, 106004183, 68425525, 91468736, 14393418, 43069826, 34586636, 5788105, 48639997, 20925576, 173749468, 2286251, 30536679, 2260346, 208156176, 64527804, 58186263, 120876796, 19803166, 170660407, 99243374, 4532941, 36362193, 26275264, 84700502, 56460963, 97811724, 327617965, 113341675, 45430807, 94354568, 17615027, 38850430, 29853023, 116880227, 9135223, 111417946, 6713189, 10302211, 81750645, 21743628, 56827133, 577099, 499025072, 57871173, 21433895, 20851018, 179744, 21044743, 180248982, 100567591, 31248720, 195551369, 2556474, 164354885, 311823721, 108625209, 62855292]",domesticateddadsanddoubleshiftmomsreallifeandideallifein1950sdomesticcomedy,[u'2003']
Apter1992,"[u'apter', u'mj']","[203621907, 247726904, 2181893, 77106902, 133239878, 125483507, 76149359, 7583558, 23244168, 84642430, 11349653, 3790726, 302755999, 54446829, 23578899, 146164026, 79318428, 85819009, 282178777, 292680486, 16858267, 71097311, 18322167, 142780757, 182968220, 74715218, 189112149, 364034779, 59752600, 102449836, 113268976, 21621996, 84285225, 164198667, 205987273, 47193637, 82269527, 1868865, 57632009, 7725431, 113960852, 79141260, 62426766, 163163352, 34772907, 127044588, 3403107, 157228323, 10239251, 32689962, 71049515, 166962785, 295202129, 39355647, 101120813, 73582937, 108376478, 36471500, 104909129, 66534026, 27403119, 24473206, 1666953, 25200506, 12947146, 18726290, 19123175, 134863760, 65387350, 55672775, 39842280, 101583161, 114687816, 269534633, 171269389, 165806783, 14806634, 262057774, 4311414, 6759065, 106139817, 20708843, 213689252, 61711704, 89569355, 107688442, 79973556, 22666507, 38172496, 100636858, 164359072, 222408486, 48379934, 203561644, 116472151, 320927368, 1100197, 12372030, 12521982, 35168392, 36335352]",thedangerousedgethepsychologyofexcitement,[u'1992']
Sørensen2007,"[u'srensen', u'olav', u'sorenson', u'inequality', u'income']","[2532620120L, 1823266722, 672827268, 3168707182L, 449862633, 1752437578, 1338553302, 3562237102L, 1024507214, 563894127, 419352005, 2783849903L, 3843377847L, 3555132345L, 1406621623, 408707075, 3909298107L, 3862581511L, 3769717224L, 235532101, 1106516002, 951839703, 1100434570, 152754231, 4078981599L, 2719429094L, 1395472910, 1217691373, 3610905407L, 2384223776L, 1450351156, 228012494, 1161997882, 366809294, 3885178364L, 727766784, 2269065184L, 2249464157L, 2121256203, 943370642, 3707668606L, 2041702362, 554408648, 4191937955L, 3359330521L, 4107912309L, 2073060168, 1582227819, 1506588602, 1890766471, 124411243, 3726480874L, 4060393060L, 1160557206, 1103521498, 2597064371L, 2581799789L, 5831354, 3488335734L, 3958248242L, 2372739879L, 3458878945L, 104039090, 3130052194L, 867375519, 12979930, 529046633, 3762385090L, 2255654677L, 1808143744, 3157471762L, 2161641934L, 1122293021, 438335437, 1622594343, 1578229609, 306975754, 1078365345, 239336544, 933271453, 181421766, 3675182385L, 3276772763L, 4109570641L, 117522274, 3836620104L, 469926412, 806912994, 1832140134, 1889555904, 2984924611L, 3654815447L, 1238147996, 2835516183L, 3250844973L, 1928387670, 3869856700L, 398404281, 3658834755L, 3235331487L, 991064236]",,[u'2007']
Unknown1993,"[u'berg', u'dr']","[28753425, 94966759, 18921097, 54827463, 4201873, 76410037, 93966375, 26690916, 17868557, 4522102, 8551616, 82633187, 28316906, 22761740, 22407478, 10264337, 14896928, 93328135, 55219034, 68240219, 54679289, 45331793, 15259131, 95043499, 4600182, 7519758, 184440726, 13704766, 73703078, 20737858, 101376366, 60369592, 166201067, 10634825, 65081632, 68090868, 32389227, 65369212, 45689629, 192765988, 55156091, 63961536, 802597, 11892326, 16056818, 7664081, 6328019, 15993035, 2759065, 63437703, 22178153, 11229963, 47919981, 24358128, 37735077, 87844564, 86919775, 19127080, 99727339, 83300579, 12283592, 48287247, 109118995, 15783178, 82891318, 94182275, 17907119, 55343745, 18094112, 43923925, 72834890, 13334571, 60217933, 15631409, 643932, 29657585, 55938210, 7840209, 64197903, 24918145, 35851315, 23138785, 15031184, 39272925, 118729984, 107688442, 80303542, 81786458, 38172496, 123918883, 34098423, 49039513, 17045214, 119741214, 6064973, 109512591, 138692600, 4703063, 27373117, 35168392, 9270915]",theuseofrapespecificempathyinductiononrapeeducationforcollegemenatheoreticalandempiricalexamination,[u'1993']
Kling2006,"[u'kling', u'jeffrey', u'r']","[2532620120L, 1823266722, 672827268, 3168707182L, 449862633, 1752437578, 1338553302, 3562237102L, 1024507214, 563894127, 419352005, 2783849903L, 3843377847L, 3555132345L, 1406621623, 408707075, 3909298107L, 3862581511L, 3769717224L, 235532101, 1106516002, 951839703, 1100434570, 152754231, 4078981599L, 2719429094L, 1395472910, 1217691373, 3610905407L, 2384223776L, 1450351156, 228012494, 1161997882, 366809294, 3885178364L, 727766784, 2269065184L, 2249464157L, 2121256203, 943370642, 3707668606L, 2041702362, 554408648, 4191937955L, 3359330521L, 4107912309L, 2073060168, 1582227819, 1506588602, 1890766471, 124411243, 3726480874L, 4060393060L, 1160557206, 1103521498, 2597064371L, 2581799789L, 5831354, 3488335734L, 3958248242L, 2372739879L, 3458878945L, 104039090, 3130052194L, 867375519, 12979930, 529046633, 3762385090L, 2255654677L, 1808143744, 3157471762L, 2161641934L, 1122293021, 438335437, 1622594343, 1578229609, 306975754, 1078365345, 239336544, 933271453, 181421766, 3675182385L, 3276772763L, 4109570641L, 117522274, 3836620104L, 469926412, 806912994, 1832140134, 1889555904, 2984924611L, 3654815447L, 1238147996, 2835516183L, 3250844973L, 1928387670, 3869856700L, 398404281, 3658834755L, 3235331487L, 991064236]",,[u'2006']
Dreher2007,"[u'dreher', u'nathan', u'm', u'jensen']","[30905367, 60066837, 25391853, 82771401, 131854864, 79645911, 25875521, 20444516, 17868557, 15898726, 131505470, 39552912, 42688807, 57915527, 33422129, 5578977, 20567799, 48640908, 60631153, 71134450, 13468266, 45331793, 15925053, 24954327, 33691829, 7519758, 2768091, 13704766, 30124218, 93884450, 4595704, 121255493, 10458821, 190749340, 67023173, 32687342, 7021880, 65369212, 50736638, 45457566, 48040010, 1679560, 26981597, 88433747, 95960470, 103566814, 22068095, 39562356, 2759065, 58321245, 4863958, 112482921, 19023757, 24358128, 52405859, 54374534, 68560481, 62346127, 17288886, 30268474, 100893981, 9236738, 38892647, 102787756, 10439462, 92752759, 100409144, 42261906, 18094112, 77882398, 122331948, 40718855, 40412548, 2647826, 1813097, 12600155, 29853023, 44085676, 7613146, 31234338, 23629490, 46773963, 25239736, 22324548, 68464562, 9100820, 60970351, 9851253, 40681066, 89944589, 11652024, 24905701, 60400287, 57013705, 31043965, 119943446, 90883846, 16682837, 2823883, 122163672, 88710731]",independentactororagentanempiricalanalysisoftheimpactofusinterestsoninternationalmonetaryfundconditions,[u'2007']
Smith1991,"[u'smithlovin', u'l', u'robinson', u'dt', u'ridgeway']","[286578641, 445123438, 38912525, 54827463, 89435433, 34261969, 105246563, 174950064, 42766408, 41255704, 131505470, 166382787, 8701684, 222034731, 179330321, 12923789, 82070104, 82515406, 82582261, 71134450, 68876543, 64797695, 286875037, 216653965, 228985312, 47075721, 85979667, 212655155, 30124218, 33390556, 4595704, 250198967, 310502905, 42530752, 10685345, 119509994, 131452458, 65369212, 23823055, 45644458, 371405664, 64613158, 167724904, 12178637, 108299715, 229219546, 22068095, 39562356, 78905044, 14363911, 65980633, 739103, 19023757, 24358128, 40700591, 184609652, 309083047, 160665622, 23730607, 39161355, 247175745, 204954346, 134471501, 102787756, 355367219, 48562322, 27190390, 44293065, 458604262, 245104761, 126657838, 67407579, 60052609, 65988573, 5187889, 23715860, 339341657, 33981664, 7613146, 30120155, 227979312, 155018273, 96827512, 33261082, 258831206, 303628008, 89092110, 26128684, 89080516, 150343535, 92774215, 146129601, 107303486, 163753514, 62957167, 208104532, 90883846, 195241153, 261335378, 209700767, 227044724]",genderandconversationaldynamics,[u'1991']
Breuer1991,"[u'breuer', u'franz', u'franz']","[16278551, 44411303, 63902697, 21047295, 20720776, 69906221, 29673404, 219593036, 64294863, 6698837, 31080810, 53164243, 378263, 86338317, 80292593, 10410170, 27397131, 85819009, 55219034, 7811066, 13468266, 39014648, 10549240, 89218961, 4265912, 47466734, 19504762, 73445212, 59752600, 70701548, 56255512, 38571135, 27545801, 11831227, 720386, 21525001, 3748032, 101098918, 29447032, 29116646, 108874112, 10283597, 94335960, 16222813, 64861232, 5921736, 15758873, 15993035, 239967, 30682864, 55562336, 41234498, 105786754, 24358128, 1050770, 6328243, 19983319, 50995890, 14812842, 65237679, 27403119, 57471527, 41977492, 28236485, 23695648, 4802313, 98426825, 17928877, 10405007, 32645225, 111533448, 5594308, 13851609, 80858976, 122657547, 2848750, 37079813, 36829466, 4311414, 14727244, 16957731, 20708843, 40378396, 7774337, 11581077, 74775103, 13216189, 43037146, 49301069, 29411038, 3788605, 57351925, 32825262, 66398504, 37434686, 1822767, 32216566, 21773660, 131069745, 49187995, 9677974]",wissenschaftstheoriefurpsychologeneineeinfuhrung5verbesserteauflageindruckqualitativeforschunginderpsychologie,[u'1991']
Rich1999,"[u'rich', u'm', u'ginsburg', u'kr']","[22413391, 31642666, 52808350, 46100857, 87190055, 53908268, 13557065, 11407760, 109444576, 94182288, 11349653, 6775256, 200332336, 22761740, 26774534, 5578977, 31247914, 37922679, 57182466, 23406520, 63321259, 9248049, 18322167, 48058488, 10185248, 24705758, 85979667, 3324165, 115014287, 42843580, 101376366, 118988312, 95610250, 159625098, 720386, 34143576, 15973179, 11621723, 169580873, 35056228, 43631184, 31551289, 112883719, 16222813, 118879114, 68002481, 3403107, 31934298, 2845146, 30682864, 15577011, 48639997, 19023757, 24358128, 22625200, 9508557, 81407573, 35512190, 112099893, 12200948, 68370381, 47857755, 1558576, 716937, 18391119, 119805872, 1505418, 45312880, 38654741, 55672775, 14234341, 29358603, 31349563, 57538051, 77685086, 39322862, 4005894, 76131963, 19621126, 24918145, 12555896, 67338454, 34907911, 61711704, 56827133, 45602264, 68037760, 9851253, 38172496, 123162152, 4524170, 29290199, 128409673, 17472532, 2280032, 73513348, 35843614, 3773416, 36868034, 50141615, 50391012]",thereasonandrhymeofqualitativeresearchwhywhenandhowtousequalitativemethodsinthestudyofadolescenthealth,[u'1999']
Lin2003,"[u'lin', u'n']","[17671448, 73159759, 61070122, 54827463, 17318751, 488153192, 321209931, 4889722, 99015401, 94182288, 83953139, 29097949, 102700308, 136131633, 21457087, 3580234, 144380086, 478994705, 142776400, 36824710, 222445199, 172066966, 15220693, 41875496, 424633759, 980520666, 489029549, 165768462, 203148275, 23994127, 142736828, 169996569, 66553215, 201773507, 131037531, 69303297, 115832899, 111851581, 19009370, 120284748, 25310756, 23730238, 277355163, 54238750, 89315990, 230983906, 517150940, 166081654, 108133337, 44713181, 3385693, 172302340, 79553439, 210281995, 40700591, 137469052, 72815953, 231714514, 84969934, 210408738, 135471474, 231701629, 171006492, 27084449, 81250955, 117252105, 86637140, 92510607, 199207642, 24710668, 122331948, 48651758, 630628564, 109856539, 26582055, 4858124, 405530933, 135187171, 64197903, 273236893, 106139817, 35950743, 504484188, 50190076, 243634639, 107688442, 192167963, 450457038, 192893728, 373717558, 97071421, 197461987, 155517667, 269958023, 77240198, 121130230, 84111980, 26365716, 160365126, 408172362, 338803948]",theinvisiblehandofsocialcapital,[u'2003']
Andersen2006,"[u'andersen', u'thomas', u'markussen']","[2532620120L, 1823266722, 672827268, 3168707182L, 449862633, 1752437578, 1338553302, 3562237102L, 1024507214, 563894127, 419352005, 2783849903L, 3843377847L, 3555132345L, 1406621623, 408707075, 3909298107L, 3862581511L, 3769717224L, 235532101, 1106516002, 951839703, 1100434570, 152754231, 4078981599L, 2719429094L, 1395472910, 1217691373, 3610905407L, 2384223776L, 1450351156, 228012494, 1161997882, 366809294, 3885178364L, 727766784, 2269065184L, 2249464157L, 2121256203, 943370642, 3707668606L, 2041702362, 554408648, 4191937955L, 3359330521L, 4107912309L, 2073060168, 1582227819, 1506588602, 1890766471, 124411243, 3726480874L, 4060393060L, 1160557206, 1103521498, 2597064371L, 2581799789L, 5831354, 3488335734L, 3958248242L, 2372739879L, 3458878945L, 104039090, 3130052194L, 867375519, 12979930, 529046633, 3762385090L, 2255654677L, 1808143744, 3157471762L, 2161641934L, 1122293021, 438335437, 1622594343, 1578229609, 306975754, 1078365345, 239336544, 933271453, 181421766, 3675182385L, 3276772763L, 4109570641L, 117522274, 3836620104L, 469926412, 806912994, 1832140134, 1889555904, 2984924611L, 3654815447L, 1238147996, 2835516183L, 3250844973L, 1928387670, 3869856700L, 398404281, 3658834755L, 3235331487L, 991064236]",,[u'2006']
Dawson2005,"[u'dawson', u'p', u'buchanan', u'd']","[17671448, 102062339, 28788902, 10234860, 26780212, 4736286, 126693155, 4889722, 38009289, 6698837, 8533101, 32125027, 85583088, 3141535, 47146006, 3580234, 36843235, 61749277, 57182466, 27359348, 122742687, 70584888, 119265270, 32372110, 12028224, 103524685, 157332171, 28730576, 126842487, 32856737, 4595704, 52095633, 10458821, 141091812, 720386, 160446035, 115832899, 1868865, 18185685, 45644458, 67096525, 2906623, 22860706, 54238750, 118730041, 25047391, 738392, 5035090, 1452536, 14363911, 4863958, 48639997, 99068166, 24358128, 89107687, 30536679, 19983319, 73707834, 112099893, 31163834, 83345381, 7961169, 171006492, 84506290, 7160207, 18726290, 41928830, 84700502, 12310897, 12914093, 9072655, 101583161, 5128645, 104686699, 32129913, 14373541, 123490257, 80349664, 24437300, 14727244, 101564407, 20708843, 4760104, 39272925, 18130824, 63556814, 16296790, 9851253, 79614321, 34239555, 33198925, 22589107, 64309210, 163753514, 2656914, 786496, 37725411, 21773660, 12521982, 6897806, 28083930]",thewayitreallyhappenedcompetingnarrativesinthepoliticalprocessoftechnologicalchange,[u'2005']
Lerman1990,"[u'lerman', u'c', u'rimer', u'b', u'trock', u'ebt']","[189773414, 263357019, 84275868, 167930955, 26754446, 34261969, 42094810, 90963573, 16231607, 41255704, 30935519, 166382787, 102700308, 58080496, 32906842, 31328758, 72909377, 229417206, 27344745, 106695963, 129020441, 50657134, 139563022, 18074891, 10185248, 75075994, 110869595, 2419857, 155686074, 33058969, 1256419, 356011144, 70459411, 1940054, 81662619, 92730383, 7164088, 59351603, 23823055, 300279975, 1758155, 8934718, 38020319, 36771302, 29840793, 168528199, 17345006, 144435921, 92836945, 124479143, 230639350, 48639997, 118611138, 178453117, 25690442, 47826253, 192547783, 510646976, 84608308, 58186263, 139572060, 57471527, 159934447, 27084449, 10439462, 38963156, 31595693, 73839959, 18781869, 143577991, 23718520, 68517304, 6982821, 65988573, 43754256, 2848750, 102820142, 116880227, 86744595, 8597769, 12555896, 107548080, 812870, 50190076, 56827133, 50097133, 38981265, 208530187, 2535194, 85757216, 36596783, 151422837, 82674383, 49083783, 25044878, 83982996, 139469111, 263701366, 190486761, 6897806, 12789438]",factorsassociatedwithrepeatedadherencetobreastcancerscreening,[u'1990']
Unknown2003,"[u'barter', u'c', u'renold', u'e', u'raymond', u'ml', u'ea']","[30905367, 29945261, 33102106, 10234860, 64604325, 53908268, 32854843, 11407760, 44857284, 79862216, 30336058, 26082014, 53441869, 16277455, 86037272, 11399919, 20567799, 48640908, 17607078, 57489846, 149795970, 9248049, 213845439, 89401483, 12028224, 47466734, 38810238, 61638155, 8608420, 13332722, 44445960, 52095633, 23596468, 104600512, 720386, 21759549, 16771548, 19262472, 39729099, 60763642, 8731927, 3455068, 21759114, 29617591, 29840793, 68002481, 6328019, 6392239, 102504717, 58321245, 66429908, 58727939, 40667512, 14376249, 4728633, 10796874, 27214348, 19127080, 46015976, 43604918, 102632517, 9236738, 1666953, 15783178, 89646593, 125917385, 125117223, 79212257, 15804363, 62700238, 1658362, 1243554, 6982821, 62533768, 12722946, 4858124, 19128694, 36829466, 19145513, 28181357, 14856936, 10154178, 137138731, 35254181, 61846737, 27860951, 89092110, 65927598, 43525032, 20851018, 21174934, 127490709, 142117853, 13477685, 101918049, 5311745, 89436284, 21773660, 18361492, 83013017, 22440600]",dilemmasofcontrolmethodologicalimplicationsandreflectionsofforegroundingchildrensperspectivesonviolence,[u'2003']
